,0
128,0.01764969227481416
5,2.289446228088935
16,0.2525499724301154
9,0.4655145045651765
3,5.124183514647893
13,0.246957271852097
11,0.23950610047910134
256,0.00816158844523126
18,0.1482210552238213
8,0.8341040814865993
15,0.34645287025649113
6,3.2412660058470895
19,0.5490669671578083
32,0.0748128247238806
7,0.8878577286669207
2,7.893973489593584
1,10.218717603128136
10,0.22805729518001241
14,0.25801727920953377
4,3.3213458408489167
12,0.38930287804080954
17,0.22488240810758536
64,0.05062882991392478
