,0
1,0.001726280295462376
2,0.0030021439696227004
3,0.003975487249609199
4,0.006703062529533072
5,0.018355485401081152
6,0.027244324795649057
7,0.04953708571421411
8,0.06481431255628899
9,0.030574351211373994
10,0.029628423964886828
11,0.065210544992199
12,0.035878340579860876
13,0.06878772550846847
14,0.03340908379084423
15,0.06793129177222025
16,0.06859048157866834
17,0.06799908333749781
32,0.06893896860452728
64,0.06912980971022549
128,0.06922952455578076
256,0.06921858350862685
