1,-14.54346701328194
2,-13.088245694975898
3,-11.88674809953134
4,-10.792787089631286
5,-9.29074716785172
6,-9.575242584703574
7,-8.365452416277575
8,-8.278850714456505
9,-8.037168860991489
10,-8.179252673413762
11,-7.846036903823747
12,-7.743695440864936
13,-8.167072907781021
14,-7.6670286453386165
15,-7.685077436011984
16,-7.682690263701282
17,-7.761396987605545
32,-7.568296445254636
64,-7.505536757141925
128,-7.4555047674795984
