2,-9.209733269805929
3,-8.360293265918713
4,-6.905689589977659
5,-8.221650506179367
6,-6.140295645727417
7,-5.87481252610515
8,-5.890474946785502
9,-5.470378121535208
10,-5.831970322685707
11,-5.815561909416758
12,-5.3956061347962745
13,-5.465295204022741
14,-5.4705871978935345
15,-5.462831289032388
16,-5.4037373484388675
17,-5.5243389536452385
