1,0.00023496189756905877
2,0.0004935242850493031
3,0.0012472940140902742
4,0.003065043006115162
5,0.006372041516257786
6,0.0086050264565038
7,0.008266019993731919
8,0.009114086961489364
9,0.011364279638276478
10,0.020527091905681614
11,0.011635300354461276
12,0.015095318633036883
13,0.015090202180168216
14,0.015248236583310013
15,0.017145621108215915
16,0.01733805070810223
17,0.019177517005436653
18,0.021153428587271605
19,0.02247977205463869
20,0.018196438248978302
21,0.022261589200561
22,0.03206488679663861
23,0.02333054302216647
24,0.03232496823870899
25,0.026099144087551245
26,0.034274603807898346
27,0.034254261954719895
28,0.02400455386597601
29,0.034292005946409895
30,0.031146469289669708
31,0.027391627013619378
32,0.031001474813530393
33,0.03038433138858756
34,0.04184158841139492
35,0.02991203528803446
36,0.03352534408807726
37,0.033252594576228665
38,0.03045839858080966
39,0.03589088705093572
40,0.039891323088036924
41,0.03469026247921846
42,0.036392658340750374
43,0.03673692497123883
44,0.043605597930581774
45,0.04826402644509671
46,0.04599726301187378
47,0.036232540098238626
48,0.051386940876786934
49,0.043019927739205426
50,0.03838202711572536
51,0.05397124111716121
52,0.04503468283453679
53,0.04488193407437139
54,0.05695196124261527
55,0.04353109184823796
56,0.044994431899593
57,0.045272349132945484
58,0.05279924635472364
59,0.052906008524184533
60,0.04959304625825503
61,0.04625629753373792
62,0.036087547124433586
63,0.041629215025494166
64,0.04501289700033597
65,0.05152262569110082
66,0.05004903265751694
67,0.045176554321724724
68,0.04269845948427537
69,0.0587465701807934
70,0.05236224776106385
71,0.05398087509817347
72,0.04960439382653615
73,0.05146214432416134
74,0.04975892061629475
75,0.057128905833686704
76,0.056358506944207576
77,0.041759638675624
78,0.05125942964766994
79,0.06085724674105668
80,0.05712243283423962
81,0.05527051615083548
82,0.06085648130142442
83,0.054891833268555165
84,0.05638466484005422
85,0.059338376022319464
86,0.05721410937158724
87,0.06086804053385488
88,0.052303240239900906
89,0.04755656732645093
90,0.05689692980203829
91,0.05035843828007332
92,0.05883161939313686
93,0.04945990175289143
94,0.05234863280820164
95,0.05113732649019358
96,0.06418731773217846
97,0.054982662121895585
98,0.04357106828104625
99,0.060570360326582175
100,0.050684590730806056
101,0.042740617973039914
102,0.059697265624999905
103,0.05340753444885725
104,0.06474778367184117
105,0.050784213917321484
106,0.0692128279750002
107,0.0570553895108946
108,0.05855921118618194
109,0.06470703124921336
110,0.060555032443677104
111,0.04679309263358737
112,0.0648437499999999
113,0.06462726957851442
114,0.0573164996532455
115,0.057188717630495524
116,0.06921282781823825
117,0.06049552326321661
118,0.05798607366859023
119,0.057044858363034724
120,0.05922363897673096
121,0.06475336994957732
122,0.05968044797556327
123,0.057195452700477975
124,0.059258094794388504
125,0.0691905523697576
126,0.05744437923649466
127,0.05259835177915166
128,0.053929549278636565
